Date,Close
6/28/2019,137.9
7/1/2019,139.88
7/2/2019,140.22
7/3/2019,141.54
7/5/2019,141.38
7/8/2019,140.57
7/9/2019,139.33
7/10/2019,140.47
7/11/2019,141.24
7/12/2019,142.74
7/15/2019,143.32
7/16/2019,143.53
7/17/2019,143.07
7/18/2019,149.63
7/19/2019,149.68
7/22/2019,149.74
7/23/2019,150.38
7/24/2019,150.03
7/25/2019,150.39
7/26/2019,151.36
7/29/2019,150.88
7/30/2019,149.77
7/31/2019,148.24
8/1/2019,150.32
8/2/2019,147.25
8/5/2019,140.76
8/6/2019,140.73
8/7/2019,139.11
8/8/2019,140.1
8/9/2019,136.13
8/12/2019,133.67
8/13/2019,135.79
8/14/2019,131.25
8/15/2019,131.92
8/16/2019,133.76
8/19/2019,135.04
8/20/2019,133
8/21/2019,134.25
8/22/2019,134.32
8/23/2019,129.57
8/26/2019,129.99
8/27/2019,131.17
8/28/2019,132.76
8/29/2019,134.88
8/30/2019,135.53
9/3/2019,134.1
9/4/2019,136.32
9/5/2019,140.97
9/6/2019,140.57
9/9/2019,142.6
9/10/2019,145.05
9/11/2019,143.6
9/12/2019,143.62
9/13/2019,143.67
9/16/2019,142.48
9/17/2019,142.2
9/18/2019,142.22
9/19/2019,142.97
9/20/2019,141.88
9/23/2019,142.07
9/24/2019,141.68
9/25/2019,143.16
9/26/2019,143.55
9/27/2019,143.24
