Date,Close
6/28/2019,197.92
7/1/2019,201.55
7/2/2019,202.73
7/3/2019,204.41
7/5/2019,204.23
7/8/2019,200.02
7/9/2019,201.24
7/10/2019,203.23
7/11/2019,201.75
7/12/2019,203.3
7/15/2019,205.21
7/16/2019,204.5
7/17/2019,203.35
7/18/2019,205.66
7/19/2019,202.59
7/22/2019,207.22
7/23/2019,208.84
7/24/2019,208.67
7/25/2019,207.02
7/26/2019,207.74
7/29/2019,209.68
7/30/2019,208.78
7/31/2019,213.04
8/1/2019,208.43
8/2/2019,204.02
8/5/2019,193.34
8/6/2019,197
8/7/2019,199.04
8/8/2019,203.43
8/9/2019,200.99
8/12/2019,200.48
8/13/2019,208.97
8/14/2019,202.75
8/15/2019,201.74
8/16/2019,206.5
8/19/2019,210.35
8/20/2019,210.36
8/21/2019,212.64
8/22/2019,212.46
8/23/2019,202.64
8/26/2019,206.49
8/27/2019,204.16
8/28/2019,205.53
8/29/2019,209.01
8/30/2019,208.74
9/3/2019,205.7
9/4/2019,209.19
9/5/2019,213.28
9/6/2019,213.26
9/9/2019,214.17
9/10/2019,216.7
9/11/2019,223.59
9/12/2019,223.09
9/13/2019,218.75
9/16/2019,219.9
9/17/2019,220.7
9/18/2019,222.77
9/19/2019,220.96
9/20/2019,217.73
9/23/2019,218.72
9/24/2019,217.68
9/25/2019,221.03
9/26/2019,219.89
9/27/2019,218.82
